Android activity manager . ||| অ্যান্ড্রয়েড অ্যাক্টিভিটি ম্যানেজার।
To the southern part of the raising Himalayan mountains a large ridge was formed due to the movements of the tectonic plates and gradually due to the action of the alluvial deposit of the river formed the Gangetic Planes . ||| উত্থানশীল হিমালয়ের দক্ষিণ পাদদেশে অবস্থিত সমুদ্রে পাতসঞ্চরণের ফলে একটি বৃহৎ খাত সৃষ্টি হয় এবং কালক্রমে নদীর পলি জমে এই খাতটি গাঙ্গেয় সমভূমি অঞ্চলে পরিণত হয়।
In the seabed immediately south of the emerging Himalayas , plate movement created a vast trough , which , having gradually been filled with river-borne sediment , ultimately forms the Gangetic plain . ||| উত্থানশীল হিমালয়ের দক্ষিণ পাদদেশে অবস্থিত সমুদ্রে পাতসঞ্চরণের ফলে একটি বৃহৎ খাত সৃষ্টি হয় এবং কালক্রমে নদীর পলি জমে এই খাতটি গাঙ্গেয় সমভূমি অঞ্চলে পরিণত হয়।
A very large trough is formed because of plate movement in the seabed situated in the south of the emerging Himalayas and with time it developed in Indo-Gangetic Plain by filled up with river borne sediment . ||| উত্থানশীল হিমালয়ের দক্ষিণ পাদদেশে অবস্থিত সমুদ্রে পাতসঞ্চরণের ফলে একটি বৃহৎ খাত সৃষ্টি হয় এবং কালক্রমে নদীর পলি জমে এই খাতটি গাঙ্গেয় সমভূমি অঞ্চলে পরিণত হয়।
Muhammad ( Shah ) was a religious and political leader of Arab . ||| মুহাম্মদ ( সাঃ ) আরবের একজন ধর্মীয় ও রাজনৈতিক নেতা ছিলেন।
Muhammad was an religional and political leader of arab . ||| মুহাম্মদ ( সাঃ ) আরবের একজন ধর্মীয় ও রাজনৈতিক নেতা ছিলেন।
Muhammad ( Shah ) was again a relegious and political leader . ||| মুহাম্মদ ( সাঃ ) আরবের একজন ধর্মীয় ও রাজনৈতিক নেতা ছিলেন।
Muhammad was a religious and political leader of Arab . ||| মুহাম্মদ ( সাঃ ) আরবের একজন ধর্মীয় ও রাজনৈতিক নেতা ছিলেন।
India 's coast is 7,517 kilometres ( 4,671 mi ) long ||| ভারতীয় উপকূলরেখার দৈর্ঘ্য ৭৫১৭ কিলোমিটার ( ৪৬৭১ মাইল ) ।
The total length of the Indian coast lines is 7,517 kilometers ( 4,671 miles ) . ||| ভারতীয় উপকূলরেখার দৈর্ঘ্য ৭৫১৭ কিলোমিটার ( ৪৬৭১ মাইল ) ।
India 's coast line length is 7517 kilometer ( 4671 miles ) . ||| ভারতীয় উপকূলরেখার দৈর্ঘ্য ৭৫১৭ কিলোমিটার ( ৪৬৭১ মাইল ) ।
Length of Indian coastal line is 7,517 Kilometer ( 4,671 miles ) . ||| ভারতীয় উপকূলরেখার দৈর্ঘ্য ৭৫১৭ কিলোমিটার ( ৪৬৭১ মাইল ) ।
one sanvi peace is the important part of that papers which is the publisher and umumi titles displays directly and it has nothing which comes directly ||| মুহাম্মদের ( সাঃ ) ভুল করা বা আল্লাহর নিকট অসন্তোষজনক কাজ করার উদাহরণ হিসেবে নিম্নলিখিত আয়াতটি আলোচনা করা হয় :
The following Ayat is discussed as the examples of making mistake by Muhammad or doing works that displease Allah : ||| মুহাম্মদের ( সাঃ ) ভুল করা বা আল্লাহর নিকট অসন্তোষজনক কাজ করার উদাহরণ হিসেবে নিম্নলিখিত আয়াতটি আলোচনা করা হয় :
Be it cultural or religious , it gives everyone an opportunity to enjoy and embrace ones roots . ||| মুহাম্মদের ( সাঃ ) ভুল করা বা আল্লাহর নিকট অসন্তোষজনক কাজ করার উদাহরণ হিসেবে নিম্নলিখিত আয়াতটি আলোচনা করা হয় :
These rivers also drain into the Bay of Bengal ; ||| এই নদীগুলিও বঙ্গোপসাগরে পতিত হয়েছে।
This rivers have fallen on Bay of Bengal . ||| এই নদীগুলিও বঙ্গোপসাগরে পতিত হয়েছে।
These river also opens into the Bay of Bengal . ||| এই নদীগুলিও বঙ্গোপসাগরে পতিত হয়েছে।
These rivers drain into the Bay of Bengal . ||| এই নদীগুলিও বঙ্গোপসাগরে পতিত হয়েছে।
Main reason of rainy season in India is the wind that come in between June and October . ||| জুন থেকে অক্টোবর মাসের মধ্যবর্তী সময়ে আগত এই বায়ুপ্রবাহই ভারতে বর্ষার মূল কারণ।
This wind arrives between June and October and is the main cause of rainfall in India . ||| জুন থেকে অক্টোবর মাসের মধ্যবর্তী সময়ে আগত এই বায়ুপ্রবাহই ভারতে বর্ষার মূল কারণ।
The main reason for rainy season in India is the entering of this wind in between June to October . ||| জুন থেকে অক্টোবর মাসের মধ্যবর্তী সময়ে আগত এই বায়ুপ্রবাহই ভারতে বর্ষার মূল কারণ।
this is the main reason behind the rainfall in India during june to october . ||| জুন থেকে অক্টোবর মাসের মধ্যবর্তী সময়ে আগত এই বায়ুপ্রবাহই ভারতে বর্ষার মূল কারণ।
There are various measures to justify the originality of hadith . ||| হাদিসের বিশুদ্ধতা যাচাইয়ের বিভিন্ন মাপকাঠি রয়েছে।
There is different units to read the genuineness of Hadis . ||| হাদিসের বিশুদ্ধতা যাচাইয়ের বিভিন্ন মাপকাঠি রয়েছে।
there are various yardsticks for judging the purity of Hades . ||| হাদিসের বিশুদ্ধতা যাচাইয়ের বিভিন্ন মাপকাঠি রয়েছে।
In order to see the pureness of Hadis there are many processes . ||| হাদিসের বিশুদ্ধতা যাচাইয়ের বিভিন্ন মাপকাঠি রয়েছে।
Scripture ||| ধর্মগ্রন্থ
religious book ||| ধর্মগ্রন্থ
religious text ||| ধর্মগ্রন্থ
Religious books ||| ধর্মগ্রন্থ
Like Shola evergreen forest of Western Ghats mountains , plenty of endemic plants can be seen in different regions of India . ||| পশ্চিমঘাট পর্বতমালার শোলা বর্ষণারণ্যের মতো ভারতের অনেক অঞ্চলেই স্বাভাবিক উদ্ভিদের প্রাচুর্য দেখা যায়।
Like the soft-wood rain forest of the Western Ghat mountains , plenty of common vegetation can be seen in many regions of India . ||| পশ্চিমঘাট পর্বতমালার শোলা বর্ষণারণ্যের মতো ভারতের অনেক অঞ্চলেই স্বাভাবিক উদ্ভিদের প্রাচুর্য দেখা যায়।
Bengali Food enlists delicious rice main courses , curries , fish dishes , chicken cuisines , pulses , fries , cutneys , Bengali sweets , ||| পশ্চিমঘাট পর্বতমালার শোলা বর্ষণারণ্যের মতো ভারতের অনেক অঞ্চলেই স্বাভাবিক উদ্ভিদের প্রাচুর্য দেখা যায়।
Normal trees can be seen in many parts of India like the Sola jungle in the Western Hills . ||| পশ্চিমঘাট পর্বতমালার শোলা বর্ষণারণ্যের মতো ভারতের অনেক অঞ্চলেই স্বাভাবিক উদ্ভিদের প্রাচুর্য দেখা যায়।
Islamic online ||| ইসলাম অনলাইন
Online Islam ||| ইসলাম অনলাইন
Islam online ||| ইসলাম অনলাইন
Islam Online ||| ইসলাম অনলাইন
However , many endemic Indian species are extinct because of volcanism and climatic changes in last 2 crore years . ||| যদিও অগ্ন্যুৎপাত ও অন্যান্য জলবায়ুগত পরিবর্তনের কারণে বিগত ২ কোটি বছরে বহু দেশজ প্রজাতিই অবলুপ্ত হয়ে যায়।
Though due to volcano and due to other natural changes in the last 2 crore years many country tribes got erased . ||| যদিও অগ্ন্যুৎপাত ও অন্যান্য জলবায়ুগত পরিবর্তনের কারণে বিগত ২ কোটি বছরে বহু দেশজ প্রজাতিই অবলুপ্ত হয়ে যায়।
Though , due to the volcanic activities and other climatic changes a huge number of native species had been obliterated during the last 20 million years . ||| যদিও অগ্ন্যুৎপাত ও অন্যান্য জলবায়ুগত পরিবর্তনের কারণে বিগত ২ কোটি বছরে বহু দেশজ প্রজাতিই অবলুপ্ত হয়ে যায়।
Though due to volcanic eruptions and other climatic changes , many of the local species became extinct in the last two crores of years . ||| যদিও অগ্ন্যুৎপাত ও অন্যান্য জলবায়ুগত পরিবর্তনের কারণে বিগত ২ কোটি বছরে বহু দেশজ প্রজাতিই অবলুপ্ত হয়ে যায়।
Along with this 13 biospheres are also protected in the country ||| সঙ্গে দেশে ১৩টি জৈবক্ষেত্র সংরক্ষণও করা হয়।
In addition to this 13 biosphere reserves are also there in India . ||| সঙ্গে দেশে ১৩টি জৈবক্ষেত্র সংরক্ষণও করা হয়।
With this in India 13 more biological preservation are also made . ||| সঙ্গে দেশে ১৩টি জৈবক্ষেত্র সংরক্ষণও করা হয়।
Additionally , 13 biological fields were preserved in country . ||| সঙ্গে দেশে ১৩টি জৈবক্ষেত্র সংরক্ষণও করা হয়।
it is a reproductive organ and also acts as an entry organ . ||| এটি একটি জননাঙ্গও বটে যা প্রবেশকারী অঙ্গ হিসাবে কাজ করে।
This is a sex organ which acts as an penetrating organ as well . ||| এটি একটি জননাঙ্গও বটে যা প্রবেশকারী অঙ্গ হিসাবে কাজ করে।
This is a reproductive organ too which acts as a penetrating organ . ||| এটি একটি জননাঙ্গও বটে যা প্রবেশকারী অঙ্গ হিসাবে কাজ করে।
It is a reproductive organ as well which functions as an intro-mitten organ . ||| এটি একটি জননাঙ্গও বটে যা প্রবেশকারী অঙ্গ হিসাবে কাজ করে।
The deficit in the budget of the state and the country decreases . ||| ঘাটতি কমে আসে কেন্দ্রীয় ও রাজ্য বাজেটগুলিতে।
The shortage in central and state budget reduces . ||| ঘাটতি কমে আসে কেন্দ্রীয় ও রাজ্য বাজেটগুলিতে।
Money for different state and central budget become sufficient . ||| ঘাটতি কমে আসে কেন্দ্রীয় ও রাজ্য বাজেটগুলিতে।
The deficiency in the central and state budget came down ||| ঘাটতি কমে আসে কেন্দ্রীয় ও রাজ্য বাজেটগুলিতে।
It is the simple subset of Standard General Markup Language ( SGML ) . ||| এটি স্ট্যান্ডার্ড জেনারেল মার্কআপ ল্যাংগুয়েজের ( SGML ) সরল সাবসেট।
sgml ||| এটি স্ট্যান্ডার্ড জেনারেল মার্কআপ ল্যাংগুয়েজের ( SGML ) সরল সাবসেট।
It is a subset of Standard General Markup Language ( SGML ) ||| এটি স্ট্যান্ডার্ড জেনারেল মার্কআপ ল্যাংগুয়েজের ( SGML ) সরল সাবসেট।
This is simple subset of Standard General Markup Language . ||| এটি স্ট্যান্ডার্ড জেনারেল মার্কআপ ল্যাংগুয়েজের ( SGML ) সরল সাবসেট।
< student id= '' '' 1 '' '' > ||| ছাত্র আইডি=1
< Student Id= '' '' 1 '' '' > ||| ছাত্র আইডি=1
< student id= '' '' 1 '' '' > ||| ছাত্র আইডি=1
< Student ID= '' '' 1 '' '' > ||| ছাত্র আইডি=1
< /Student id= '' '' 2 '' '' > ||| ছাত্র আইডি=2
< student id= '' '' 2 '' '' > ||| ছাত্র আইডি=2
< Student Id= '' '' 2 '' '' > ||| ছাত্র আইডি=2
< Student ID= '' '' 2 '' '' > ||| ছাত্র আইডি=2
The major agricultural products are rice , wheat , oilseed , cotton , jute , tea , sugarcane and potatoes . ||| প্রধান কৃষিজ ফসলগুলি হল ধান গম তৈলবীজ তুলা পাট চা আখ ও আলু।
Main agricultural crops are paddy , wheat , oilseeds , cotton , jute , tea , sugarcane and potato . ||| প্রধান কৃষিজ ফসলগুলি হল ধান গম তৈলবীজ তুলা পাট চা আখ ও আলু।
Major agricultural products include rice , wheat , oilseed , cotton , jute , tea , sugarcane and potatoes ||| প্রধান কৃষিজ ফসলগুলি হল ধান গম তৈলবীজ তুলা পাট চা আখ ও আলু।
primary agricultural products are paddy , wheat , oilseeds , cotton , jute , tea , sugarcane and potato ||| প্রধান কৃষিজ ফসলগুলি হল ধান গম তৈলবীজ তুলা পাট চা আখ ও আলু।
< /Sherni > ||| /শ্রেণী
< /Class > ||| /শ্রেণী
Class ||| /শ্রেণী
< /class > ||| /শ্রেণী
In the recent years , many Indian educated English known trained professionals are appointed in multinational companies , medical tourism and outsourcing jobs . ||| সাম্প্রতিককালে ভারতের বহুসংখ্যক শিক্ষিত ইংরেজি-পটু প্রশিক্ষিত পেশাদারগণ বিভিন্ন বহুজাতিক সংস্থা মেডিক্যাল ট্যুরিজমে ও আউটসোর্সিং-এর কাজে নিযুক্ত হয়েছেন।
In the recent times a huge number of trained , educated and English known professionals are working in several multinational organizations , medical tourism and outsourcing agencies . ||| সাম্প্রতিককালে ভারতের বহুসংখ্যক শিক্ষিত ইংরেজি-পটু প্রশিক্ষিত পেশাদারগণ বিভিন্ন বহুজাতিক সংস্থা মেডিক্যাল ট্যুরিজমে ও আউটসোর্সিং-এর কাজে নিযুক্ত হয়েছেন।
Recently , lots of educated , trained Indian professionals , proficient in English , joined in various multinational corporation , medical tourism and outsourcing . ||| সাম্প্রতিককালে ভারতের বহুসংখ্যক শিক্ষিত ইংরেজি-পটু প্রশিক্ষিত পেশাদারগণ বিভিন্ন বহুজাতিক সংস্থা মেডিক্যাল ট্যুরিজমে ও আউটসোর্সিং-এর কাজে নিযুক্ত হয়েছেন।
In recent times , a large number of educated , fluent in English and trained professionals have got appointed in multinational organizations , medical tourism and outsourcing jobs . ||| সাম্প্রতিককালে ভারতের বহুসংখ্যক শিক্ষিত ইংরেজি-পটু প্রশিক্ষিত পেশাদারগণ বিভিন্ন বহুজাতিক সংস্থা মেডিক্যাল ট্যুরিজমে ও আউটসোর্সিং-এর কাজে নিযুক্ত হয়েছেন।
Up to 2009 the total population of the country was 116 crore . ||| ২০০৯ সালের জুলাই পর্যন্ত দেশটির আনুমানিক জনসংখ্যা প্রায় ১১৬ কোটি।
Until July 2009 the population of this country is about 116 crore . ||| ২০০৯ সালের জুলাই পর্যন্ত দেশটির আনুমানিক জনসংখ্যা প্রায় ১১৬ কোটি।
Till July 2009 the population of the country was approximately 116 crores . ||| ২০০৯ সালের জুলাই পর্যন্ত দেশটির আনুমানিক জনসংখ্যা প্রায় ১১৬ কোটি।
From the information received till July , 2009 the approximate population of India was 116 crores . ||| ২০০৯ সালের জুলাই পর্যন্ত দেশটির আনুমানিক জনসংখ্যা প্রায় ১১৬ কোটি।
Like : ID= '' '' 1 '' '' . ||| যেমন : আইডি=1।
For example : Id = `` '' 1 '' '' . ||| যেমন : আইডি=1।
Like : ID= '' '' 1 '' '' ||| যেমন : আইডি=1।
For example , ID= '' '' 1 '' '' ||| যেমন : আইডি=1।
The capital of Australia is Canberra . ||| অস্ট্রেলিয়ার রাজধানী ক্যানবেরা।
The capital of Australia is Canberra . ||| অস্ট্রেলিয়ার রাজধানী ক্যানবেরা।
Canberra is the capital city of Australia . ||| অস্ট্রেলিয়ার রাজধানী ক্যানবেরা।
Canberra is the capital city of Australia . ||| অস্ট্রেলিয়ার রাজধানী ক্যানবেরা।
Either those are common or classic language . ||| এগুলি হয় প্রচলিত নয় ধ্রুপদি ভাষা।
They are either classical languages or common or widely spoken languages . ||| এগুলি হয় প্রচলিত নয় ধ্রুপদি ভাষা।
These are used in different region of india . ||| এগুলি হয় প্রচলিত নয় ধ্রুপদি ভাষা।
Eiter these are contemporary or classical languages . ||| এগুলি হয় প্রচলিত নয় ধ্রুপদি ভাষা।
The median is 24.9 years ||| গড় মধ্যবয়স ২৪.৯ বৎসর।
Average middle age is 24.9 years . ||| গড় মধ্যবয়স ২৪.৯ বৎসর।
The average age of the people is 24.9 years . ||| গড় মধ্যবয়স ২৪.৯ বৎসর।
Average middle age is 24.9 . ||| গড় মধ্যবয়স ২৪.৯ বৎসর।
The Tajmahal and other Mughal architectures along with the Drividian architectures have an assembly of ancient and local traditions of central India and of regions out side of India . ||| তাজমহল ও অন্যান্য মুঘল স্থাপত্য নিদর্শন তথা দ্রাবিড় স্থাপত্য নিদর্শনগুলির মধ্যে ভারত ও বহির্ভারতের বিভিন্ন অঞ্চলের প্রাচীন ও স্থানীয় ঐতিহ্যের সম্মিলন লক্ষিত হয়।
Tajmahal and other Mughal architectures and the Dravid architectures reflect the union of the heritages from different place in and outside India . ||| তাজমহল ও অন্যান্য মুঘল স্থাপত্য নিদর্শন তথা দ্রাবিড় স্থাপত্য নিদর্শনগুলির মধ্যে ভারত ও বহির্ভারতের বিভিন্ন অঞ্চলের প্রাচীন ও স্থানীয় ঐতিহ্যের সম্মিলন লক্ষিত হয়।
In the architecture of Tajmahal and other Mughal architectural elements and in that of Dravidian chitectural examples we can easily discover the assemblage of the traditions of local area and of different regions both within and outside India . ||| তাজমহল ও অন্যান্য মুঘল স্থাপত্য নিদর্শন তথা দ্রাবিড় স্থাপত্য নিদর্শনগুলির মধ্যে ভারত ও বহির্ভারতের বিভিন্ন অঞ্চলের প্রাচীন ও স্থানীয় ঐতিহ্যের সম্মিলন লক্ষিত হয়।
A combination of ancient and local traditions of India and foreign can be noticed in Taj Mahal and other Mughal architectures and South Indian architectures . ||| তাজমহল ও অন্যান্য মুঘল স্থাপত্য নিদর্শন তথা দ্রাবিড় স্থাপত্য নিদর্শনগুলির মধ্যে ভারত ও বহির্ভারতের বিভিন্ন অঞ্চলের প্রাচীন ও স্থানীয় ঐতিহ্যের সম্মিলন লক্ষিত হয়।
These dancing styles are narrative and mythological elements dependant . ||| এই নৃত্যশৈলীগুলি বর্ণনাত্মক ও পৌরাণিক ঘটনাকেন্দ্রিক।
These dance forms are descriptive and based on mythological stories . ||| এই নৃত্যশৈলীগুলি বর্ণনাত্মক ও পৌরাণিক ঘটনাকেন্দ্রিক।
These dance styles are descriptive and mythological incident based . ||| এই নৃত্যশৈলীগুলি বর্ণনাত্মক ও পৌরাণিক ঘটনাকেন্দ্রিক।
These dance forms are descriptive and based on incidents from Puran ||| এই নৃত্যশৈলীগুলি বর্ণনাত্মক ও পৌরাণিক ঘটনাকেন্দ্রিক।
the notable of these are veds , holy books ramayan and mahabharat , plays like abhigyan shakuntalam etc . the sanskrit creations and sangam itihas in tamil ||| এই রচনাগুলির মধ্যে উল্লেখযোগ্য বেদ ভারতীয় মহাকাব্য রামায়ণ ও মহাভারত নাটক অভিজ্ঞানশকুন্তলম্ ইত্যাদি সংস্কৃত সাহিত্যের ধ্রুপদী কীর্তিসমূহ এবং তামিলে রচিত সঙ্গম সাহিত্য।
Among these important ones are the Sanskrit classics Veda , Indian epics of Ramayan and Mahabharat , Abhigyanshakuntalam , the play etc . and Sangam Sahityam in Tamil . ||| এই রচনাগুলির মধ্যে উল্লেখযোগ্য বেদ ভারতীয় মহাকাব্য রামায়ণ ও মহাভারত নাটক অভিজ্ঞানশকুন্তলম্ ইত্যাদি সংস্কৃত সাহিত্যের ধ্রুপদী কীর্তিসমূহ এবং তামিলে রচিত সঙ্গম সাহিত্য।
From these works of Sanskrit literature , the Vedas , the epics Mahabharata and Ramayana , the drama Abhijnanasakuntalam , and poetry , Mahakavya and Sangam literature in Tamil are mentionable . ||| এই রচনাগুলির মধ্যে উল্লেখযোগ্য বেদ ভারতীয় মহাকাব্য রামায়ণ ও মহাভারত নাটক অভিজ্ঞানশকুন্তলম্ ইত্যাদি সংস্কৃত সাহিত্যের ধ্রুপদী কীর্তিসমূহ এবং তামিলে রচিত সঙ্গম সাহিত্য।
The notable among these were : Vedas ( Wisdom ) , the great Indian epics the 'Ramayana ' ( life story of the ancient king Ram ) and the 'Mahabharata ' ( The Great India ) , the play 'Abhijnana Shakuntalam ' ( tales of the ancient princes Shakuntala ) etc are the traditional literary creations in the Sanskrit language and the Sangam Literature in the Tamil language . ||| এই রচনাগুলির মধ্যে উল্লেখযোগ্য বেদ ভারতীয় মহাকাব্য রামায়ণ ও মহাভারত নাটক অভিজ্ঞানশকুন্তলম্ ইত্যাদি সংস্কৃত সাহিত্যের ধ্রুপদী কীর্তিসমূহ এবং তামিলে রচিত সঙ্গম সাহিত্য।
Deepavali , Ganesh Chaturthi , Ugadi , Pongol , Dol Yatra ( festival of color ) , Onam , Dussera , Durga Puja , Id-ul-Fitr , Id-ud-Joha , the Chrismas Day , Buddha Birth Anniversary , Baishakhi etc are some of the most popular festivals . ||| দীপাবলি গণেশ চতুর্থী উগাদি পোঙ্গল দোলযাত্রা ওনাম দশেরা দুর্গাপূজা ঈদুল ফিত্‌র ঈদুল আজহা বড়দিন বুদ্ধজয়ন্তী বৈশাখী প্রভৃতি কয়েকটি জনপ্রিয় উৎসব।
Deepavali , Ganesh Chaturthi , Upadi , Pongal , Doljatra , Onam , Dushera , Durgapuja , Idul Fitre , Idul Ajha , Christmas , Buddha Jayanti , Baishakhi etc . are some of the popular festivals . ||| দীপাবলি গণেশ চতুর্থী উগাদি পোঙ্গল দোলযাত্রা ওনাম দশেরা দুর্গাপূজা ঈদুল ফিত্‌র ঈদুল আজহা বড়দিন বুদ্ধজয়ন্তী বৈশাখী প্রভৃতি কয়েকটি জনপ্রিয় উৎসব।
Some famous festivals are Dewali , Ganesh Chaturthi , Ugadi , Pongal , Dol jatra , dashera , Durga Puja , Idul Fitr , Idul Joha , X-mass , Budhdha Jayanti , Vaishakhi etc . ||| দীপাবলি গণেশ চতুর্থী উগাদি পোঙ্গল দোলযাত্রা ওনাম দশেরা দুর্গাপূজা ঈদুল ফিত্‌র ঈদুল আজহা বড়দিন বুদ্ধজয়ন্তী বৈশাখী প্রভৃতি কয়েকটি জনপ্রিয় উৎসব।
Deepawali , Ganesh Chaturti , Ugadi , Pongal , Onam , Dussehera , Durga Puja , Id-Ul-Fitr , Id-Ul Ajha , Christmas Day , Buddha Jayanti , Baisakhi etc are few renowned festivals . ||| দীপাবলি গণেশ চতুর্থী উগাদি পোঙ্গল দোলযাত্রা ওনাম দশেরা দুর্গাপূজা ঈদুল ফিত্‌র ঈদুল আজহা বড়দিন বুদ্ধজয়ন্তী বৈশাখী প্রভৃতি কয়েকটি জনপ্রিয় উৎসব।
The first inhabitants of Australia were the tribal people of the land . ||| অস্ট্রেলিয়ার প্রথম বসতিস্থাপক ছিল এখানকার আদিবাসী জাতিগুলি।
in this book under the zaman of zikr syed ahamd khan said his interest and his faith in gaalib he described ||| অস্ট্রেলিয়ার প্রথম বসতিস্থাপক ছিল এখানকার আদিবাসী জাতিগুলি।
The first ancient of here are the first residence of this places . ||| অস্ট্রেলিয়ার প্রথম বসতিস্থাপক ছিল এখানকার আদিবাসী জাতিগুলি।
The first inhabitants in Australia was the aborigines . ||| অস্ট্রেলিয়ার প্রথম বসতিস্থাপক ছিল এখানকার আদিবাসী জাতিগুলি।
.For that reason the percentage of divorce rate is very low in this country . ||| তাই এদেশে বিবাহবিচ্ছেদের হারও অত্যন্ত কম।
So the rate of divorce is also very low here . ||| তাই এদেশে বিবাহবিচ্ছেদের হারও অত্যন্ত কম।
So the rate of divorce is very low in this country . ||| তাই এদেশে বিবাহবিচ্ছেদের হারও অত্যন্ত কম।
So that the rate of divorce in this country is considerably low . ||| তাই এদেশে বিবাহবিচ্ছেদের হারও অত্যন্ত কম।
Foreign Affairs and Commerce Department of Australia ||| অস্ট্রেলিয়ার সম্বন্ধে থেকে বিদেশ ব্যাপার এবং বাণিজ্যের বিভাগ
Foreign related matter and business class of Australia . ||| অস্ট্রেলিয়ার সম্বন্ধে থেকে বিদেশ ব্যাপার এবং বাণিজ্যের বিভাগ
Foreign affairs and commerce department about Australia . ||| অস্ট্রেলিয়ার সম্বন্ধে থেকে বিদেশ ব্যাপার এবং বাণিজ্যের বিভাগ
Matter of abroad and department of business related to Australia . ||| অস্ট্রেলিয়ার সম্বন্ধে থেকে বিদেশ ব্যাপার এবং বাণিজ্যের বিভাগ
The Indian mathematician Srinibas Ramanuj is considered to be the greatest mathematician of all time . ||| ভারতীয় গণিতজ্ঞ শ্রীনিবাস রামানুজন সর্বকালের সর্বশ্রেষ্ঠ গণিতবিদদের অন্যতম বলে বিবেচিত হন।
Indian mathematician Srinibas Ramanujan is considered to be one of the all time greatest mathematicians . ||| ভারতীয় গণিতজ্ঞ শ্রীনিবাস রামানুজন সর্বকালের সর্বশ্রেষ্ঠ গণিতবিদদের অন্যতম বলে বিবেচিত হন।
Indian mathematician Srinivas Ramanujan is regarded as the best of all mathematicians of all ages . ||| ভারতীয় গণিতজ্ঞ শ্রীনিবাস রামানুজন সর্বকালের সর্বশ্রেষ্ঠ গণিতবিদদের অন্যতম বলে বিবেচিত হন।
INDIAN MATHEMATICIAN `` '' SRINIVAS RAMANUJAN '' '' WAS KNOWN AS GREATEST OF THE GREAT MATHAMETICIANS IN THE WORLD . ||| ভারতীয় গণিতজ্ঞ শ্রীনিবাস রামানুজন সর্বকালের সর্বশ্রেষ্ঠ গণিতবিদদের অন্যতম বলে বিবেচিত হন।
The French language is a Romans language which is mainly used in the continent of Europe , precisely , in France , Italy , Switzerland and some other neighboring countries . ||| ফরাসি ভাষা ( ফরাসি ভাষায় : Français ফ্রঁসে আ-ধ্ব-ব : [ fʁɑ̃ˈsɛ ] ) একটি রোমান্স ভাষা যার মূল প্রচলন ইউরোপ মহাদেশে বিশেষত ফ্রান্স ইতালি সুইজারল্যান্ড ও পার্শ্ববর্তী কিছু দেশে।
.French language ( in French language : Fracais : [ fRa'se ] ) is a Roman language which is mainly used in the continent of Europe , particularly France , Italy , Switzerland and few other neighboring countries . ||| ফরাসি ভাষা ( ফরাসি ভাষায় : Français ফ্রঁসে আ-ধ্ব-ব : [ fʁɑ̃ˈsɛ ] ) একটি রোমান্স ভাষা যার মূল প্রচলন ইউরোপ মহাদেশে বিশেষত ফ্রান্স ইতালি সুইজারল্যান্ড ও পার্শ্ববর্তী কিছু দেশে।
French ( Français , International Phonetic Alphabet : [ fʁɑ̃sɛ ] ) is a Romance language mainly spoken in Europe , especially in France , Italy , Switzerland and in some neighbor countries . ||| ফরাসি ভাষা ( ফরাসি ভাষায় : Français ফ্রঁসে আ-ধ্ব-ব : [ fʁɑ̃ˈsɛ ] ) একটি রোমান্স ভাষা যার মূল প্রচলন ইউরোপ মহাদেশে বিশেষত ফ্রান্স ইতালি সুইজারল্যান্ড ও পার্শ্ববর্তী কিছু দেশে।
India is much advanced in housing and infrastructure sector with the help of the companies like Larsen & Toubro , DFL etc . ||| লারসেন অ্যান্ড টাব্রো ডিএফএল-এর মতো কোম্পানিগুলির সাহায্যে আবাসন ও পরিকাঠামো শিল্পেও ভারত আজ উল্লেখযোগ্যভাবে অগ্রসর।
Larsen and Turbo , DFL- for companies like this India is also doing an mentionable development on place of living and structurally in industries . ||| লারসেন অ্যান্ড টাব্রো ডিএফএল-এর মতো কোম্পানিগুলির সাহায্যে আবাসন ও পরিকাঠামো শিল্পেও ভারত আজ উল্লেখযোগ্যভাবে অগ্রসর।
Larsen & Toubro , DFL etc these companies are very much advanced in construction industry . ||| লারসেন অ্যান্ড টাব্রো ডিএফএল-এর মতো কোম্পানিগুলির সাহায্যে আবাসন ও পরিকাঠামো শিল্পেও ভারত আজ উল্লেখযোগ্যভাবে অগ্রসর।
Then Celtic Gauls were the inhabitants of Gaul . ||| সে সময় কেল্টীয় গল জাতি ছিল গল রাজ্যের অধিবাসী।
that the Celts were the residents of gaul ||| সে সময় কেল্টীয় গল জাতি ছিল গল রাজ্যের অধিবাসী।
At that time the Cletis Gols were the inhabitants of the Gol state . ||| সে সময় কেল্টীয় গল জাতি ছিল গল রাজ্যের অধিবাসী।
At that time the Keltio Gal tribe was the primitive of the Gal state . ||| সে সময় কেল্টীয় গল জাতি ছিল গল রাজ্যের অধিবাসী।
IN THE YEAR 1975 , INDIAN MEN 'S HOCKEY TEAM WON THE HOCKEY WORLD CUP AND OLYMPIC MEDALS A LOT OF TIME . ||| ভারতীয় হকি দল ১৯৭৫ সালের পুরুষদের হকি বিশ্বকাপ ও একাধিক অলিম্পিক মেডেল বিজয়ী।
The Indian hockey team won the men 's world-cup on 1975 and won multiple medals in the Olympic . ||| ভারতীয় হকি দল ১৯৭৫ সালের পুরুষদের হকি বিশ্বকাপ ও একাধিক অলিম্পিক মেডেল বিজয়ী।
The Indian Hockey team won the world cup in 1975 and has won more than one Olympic medal ||| ভারতীয় হকি দল ১৯৭৫ সালের পুরুষদের হকি বিশ্বকাপ ও একাধিক অলিম্পিক মেডেল বিজয়ী।
